demand_id,demand_date,plant_id,material_id,customer_id,product_id,required_qty,demand_type
1132,2025-05-20,PLT-OH1,,CUST-005,FS7-500W,339,Forecast
1133,2025-05-21,PLT-OH1,,CUST-005,FS7-500W,364,Forecast
1134,2025-05-22,PLT-OH1,,CUST-005,FS7-500W,331,Forecast
1135,2025-05-23,PLT-OH1,,CUST-005,FS7-500W,367,Forecast
1136,2025-05-26,PLT-OH1,,CUST-005,FS7-500W,354,Forecast
1137,2025-05-27,PLT-OH1,,CUST-005,FS7-500W,357,Forecast
1138,2025-05-28,PLT-OH1,,CUST-005,FS7-500W,325,Forecast
1139,2025-05-29,PLT-OH1,,CUST-005,FS7-500W,328,Forecast
1140,2025-05-30,PLT-OH1,,CUST-005,FS7-500W,342,Forecast
1141,2025-06-02,PLT-OH1,,CUST-005,FS7-500W,294,Forecast
1142,2025-06-03,PLT-OH1,,CUST-005,FS7-500W,322,Forecast
1143,2025-06-04,PLT-OH1,,CUST-005,FS7-500W,285,Forecast
1144,2025-06-05,PLT-OH1,,CUST-005,FS7-500W,318,Forecast
1145,2025-06-06,PLT-OH1,,CUST-005,FS7-500W,338,Forecast
1146,2025-06-09,PLT-OH1,,CUST-005,FS7-500W,301,Forecast
1147,2025-06-10,PLT-OH1,,CUST-005,FS7-500W,355,Forecast
1148,2025-06-11,PLT-OH1,,CUST-005,FS7-500W,332,Forecast
1149,2025-06-12,PLT-OH1,,CUST-005,FS7-500W,289,Forecast
1150,2025-06-13,PLT-OH1,,CUST-005,FS7-500W,354,Forecast
1151,2025-06-16,PLT-OH1,,CUST-005,FS7-500W,310,Forecast
1152,2025-06-17,PLT-OH1,,CUST-005,FS7-500W,340,Forecast
1153,2025-06-18,PLT-OH1,,CUST-005,FS7-500W,306,Forecast
1154,2025-06-19,PLT-OH1,,CUST-005,FS7-500W,351,Forecast
1155,2025-06-20,PLT-OH1,,CUST-005,FS7-500W,337,Forecast
1156,2025-06-23,PLT-OH1,,CUST-005,FS7-500W,295,Forecast
1157,2025-06-24,PLT-OH1,,CUST-005,FS7-500W,318,Forecast
1158,2025-06-25,PLT-OH1,,CUST-005,FS7-500W,318,Forecast
1159,2025-06-26,PLT-OH1,,CUST-005,FS7-500W,283,Forecast
1160,2025-06-27,PLT-OH1,,CUST-005,FS7-500W,290,Forecast
1161,2025-06-30,PLT-OH1,,CUST-005,FS7-500W,305,Forecast
1162,2025-01-01,PLT-AL1,,CUST-006,FS7-500W,233,Customer Order
1163,2025-01-02,PLT-AL1,,CUST-006,FS7-500W,232,Customer Order
1164,2025-01-03,PLT-AL1,,CUST-006,FS7-500W,240,Customer Order
1165,2025-01-06,PLT-AL1,,CUST-006,FS7-500W,235,Customer Order
1166,2025-01-07,PLT-AL1,,CUST-006,FS7-500W,225,Customer Order
1167,2025-01-08,PLT-AL1,,CUST-006,FS7-500W,241,Customer Order
1168,2025-01-09,PLT-AL1,,CUST-006,FS7-500W,215,Customer Order
1169,2025-01-10,PLT-AL1,,CUST-006,FS7-500W,262,Customer Order
1170,2025-01-13,PLT-AL1,,CUST-006,FS7-500W,248,Customer Order
1171,2025-01-14,PLT-AL1,,CUST-006,FS7-500W,223,Customer Order
1172,2025-01-15,PLT-AL1,,CUST-006,FS7-500W,225,Customer Order
1173,2025-01-16,PLT-AL1,,CUST-006,FS7-500W,253,Customer Order
1174,2025-01-17,PLT-AL1,,CUST-006,FS7-500W,236,Customer Order
1175,2025-01-20,PLT-AL1,,CUST-006,FS7-500W,246,Customer Order
1176,2025-01-21,PLT-AL1,,CUST-006,FS7-500W,223,Customer Order
1177,2025-01-22,PLT-AL1,,CUST-006,FS7-500W,252,Customer Order
1178,2025-01-23,PLT-AL1,,CUST-006,FS7-500W,227,Customer Order
1179,2025-01-24,PLT-AL1,,CUST-006,FS7-500W,244,Customer Order
1180,2025-01-27,PLT-AL1,,CUST-006,FS7-500W,262,Customer Order
1181,2025-01-28,PLT-AL1,,CUST-006,FS7-500W,239,Customer Order
1182,2025-01-29,PLT-AL1,,CUST-006,FS7-500W,251,Customer Order
1183,2025-01-30,PLT-AL1,,CUST-006,FS7-500W,247,Customer Order
1184,2025-01-31,PLT-AL1,,CUST-006,FS7-500W,245,Customer Order
1185,2025-02-03,PLT-AL1,,CUST-006,FS7-500W,217,Customer Order
1186,2025-02-04,PLT-AL1,,CUST-006,FS7-500W,243,Customer Order
1187,2025-02-05,PLT-AL1,,CUST-006,FS7-500W,272,Customer Order
1188,2025-02-06,PLT-AL1,,CUST-006,FS7-500W,261,Customer Order
1189,2025-02-07,PLT-AL1,,CUST-006,FS7-500W,261,Customer Order
1190,2025-02-10,PLT-AL1,,CUST-006,FS7-500W,249,Customer Order
1191,2025-02-11,PLT-AL1,,CUST-006,FS7-500W,258,Customer Order
1192,2025-02-12,PLT-AL1,,CUST-006,FS7-500W,249,Customer Order
1193,2025-02-13,PLT-AL1,,CUST-006,FS7-500W,225,Customer Order
1194,2025-02-14,PLT-AL1,,CUST-006,FS7-500W,252,Customer Order
1195,2025-02-17,PLT-AL1,,CUST-006,FS7-500W,252,Customer Order
1196,2025-02-18,PLT-AL1,,CUST-006,FS7-500W,265,Customer Order
1197,2025-02-19,PLT-AL1,,CUST-006,FS7-500W,224,Customer Order
1198,2025-02-20,PLT-AL1,,CUST-006,FS7-500W,255,Customer Order
1199,2025-02-21,PLT-AL1,,CUST-006,FS7-500W,217,Customer Order
1200,2025-02-24,PLT-AL1,,CUST-006,FS7-500W,271,Customer Order
1201,2025-02-25,PLT-AL1,,CUST-006,FS7-500W,222,Customer Order
1202,2025-02-26,PLT-AL1,,CUST-006,FS7-500W,216,Customer Order
1203,2025-02-27,PLT-AL1,,CUST-006,FS7-500W,234,Customer Order
1204,2025-02-28,PLT-AL1,,CUST-006,FS7-500W,224,Customer Order
1205,2025-03-03,PLT-AL1,,CUST-006,FS7-500W,264,Customer Order
1206,2025-03-04,PLT-AL1,,CUST-006,FS7-500W,247,Customer Order
1207,2025-03-05,PLT-AL1,,CUST-006,FS7-500W,269,Customer Order
1208,2025-03-06,PLT-AL1,,CUST-006,FS7-500W,278,Customer Order
1209,2025-03-07,PLT-AL1,,CUST-006,FS7-500W,275,Customer Order
1210,2025-03-10,PLT-AL1,,CUST-006,FS7-500W,266,Customer Order
1211,2025-03-11,PLT-AL1,,CUST-006,FS7-500W,226,Customer Order
1212,2025-03-12,PLT-AL1,,CUST-006,FS7-500W,230,Customer Order
1213,2025-03-13,PLT-AL1,,CUST-006,FS7-500W,234,Customer Order
1214,2025-03-14,PLT-AL1,,CUST-006,FS7-500W,242,Customer Order
1215,2025-03-17,PLT-AL1,,CUST-006,FS7-500W,262,Customer Order
1216,2025-03-18,PLT-AL1,,CUST-006,FS7-500W,254,Customer Order
1217,2025-03-19,PLT-AL1,,CUST-006,FS7-500W,241,Customer Order
1218,2025-03-20,PLT-AL1,,CUST-006,FS7-500W,232,Customer Order
1219,2025-03-21,PLT-AL1,,CUST-006,FS7-500W,277,Customer Order
1220,2025-03-24,PLT-AL1,,CUST-006,FS7-500W,243,Customer Order
1221,2025-03-25,PLT-AL1,,CUST-006,FS7-500W,243,Customer Order
1222,2025-03-26,PLT-AL1,,CUST-006,FS7-500W,269,Customer Order
1223,2025-03-27,PLT-AL1,,CUST-006,FS7-500W,266,Customer Order
1224,2025-03-28,PLT-AL1,,CUST-006,FS7-500W,261,Customer Order
1225,2025-03-31,PLT-AL1,,CUST-006,FS7-500W,264,Customer Order
1226,2025-04-01,PLT-AL1,,CUST-006,FS7-500W,285,Customer Order
1227,2025-04-02,PLT-AL1,,CUST-006,FS7-500W,257,Forecast
1228,2025-04-03,PLT-AL1,,CUST-006,FS7-500W,260,Forecast
1229,2025-04-04,PLT-AL1,,CUST-006,FS7-500W,281,Forecast
1230,2025-04-07,PLT-AL1,,CUST-006,FS7-500W,259,Forecast
1231,2025-04-08,PLT-AL1,,CUST-006,FS7-500W,309,Forecast
1232,2025-04-09,PLT-AL1,,CUST-006,FS7-500W,264,Forecast
1233,2025-04-10,PLT-AL1,,CUST-006,FS7-500W,263,Forecast
1234,2025-04-11,PLT-AL1,,CUST-006,FS7-500W,258,Forecast
1235,2025-04-14,PLT-AL1,,CUST-006,FS7-500W,291,Forecast
1236,2025-04-15,PLT-AL1,,CUST-006,FS7-500W,265,Forecast
1237,2025-04-16,PLT-AL1,,CUST-006,FS7-500W,267,Forecast
1238,2025-04-17,PLT-AL1,,CUST-006,FS7-500W,306,Forecast
1239,2025-04-18,PLT-AL1,,CUST-006,FS7-500W,297,Forecast
1240,2025-04-21,PLT-AL1,,CUST-006,FS7-500W,262,Forecast
1241,2025-04-22,PLT-AL1,,CUST-006,FS7-500W,252,Forecast
1242,2025-04-23,PLT-AL1,,CUST-006,FS7-500W,289,Forecast
1243,2025-04-24,PLT-AL1,,CUST-006,FS7-500W,269,Forecast
1244,2025-04-25,PLT-AL1,,CUST-006,FS7-500W,309,Forecast
1245,2025-04-28,PLT-AL1,,CUST-006,FS7-500W,299,Forecast
1246,2025-04-29,PLT-AL1,,CUST-006,FS7-500W,308,Forecast
1247,2025-04-30,PLT-AL1,,CUST-006,FS7-500W,298,Forecast
1248,2025-05-01,PLT-AL1,,CUST-006,FS7-500W,263,Forecast
1249,2025-05-02,PLT-AL1,,CUST-006,FS7-500W,263,Forecast
1250,2025-05-05,PLT-AL1,,CUST-006,FS7-500W,292,Forecast
1251,2025-05-06,PLT-AL1,,CUST-006,FS7-500W,267,Forecast
1252,2025-05-07,PLT-AL1,,CUST-006,FS7-500W,274,Forecast
1253,2025-05-08,PLT-AL1,,CUST-006,FS7-500W,261,Forecast
1254,2025-05-09,PLT-AL1,,CUST-006,FS7-500W,276,Forecast
1255,2025-05-12,PLT-AL1,,CUST-006,FS7-500W,258,Forecast
1256,2025-05-13,PLT-AL1,,CUST-006,FS7-500W,280,Forecast
1257,2025-05-14,PLT-AL1,,CUST-006,FS7-500W,306,Forecast
1258,2025-05-15,PLT-AL1,,CUST-006,FS7-500W,290,Forecast
1259,2025-05-16,PLT-AL1,,CUST-006,FS7-500W,253,Forecast
1260,2025-05-19,PLT-AL1,,CUST-006,FS7-500W,285,Forecast
1261,2025-05-20,PLT-AL1,,CUST-006,FS7-500W,283,Forecast
1262,2025-05-21,PLT-AL1,,CUST-006,FS7-500W,260,Forecast
1263,2025-05-22,PLT-AL1,,CUST-006,FS7-500W,289,Forecast
1264,2025-05-23,PLT-AL1,,CUST-006,FS7-500W,279,Forecast
1265,2025-05-26,PLT-AL1,,CUST-006,FS7-500W,287,Forecast
1266,2025-05-27,PLT-AL1,,CUST-006,FS7-500W,248,Forecast
1267,2025-05-28,PLT-AL1,,CUST-006,FS7-500W,272,Forecast
1268,2025-05-29,PLT-AL1,,CUST-006,FS7-500W,292,Forecast
1269,2025-05-30,PLT-AL1,,CUST-006,FS7-500W,251,Forecast
1270,2025-06-02,PLT-AL1,,CUST-006,FS7-500W,279,Forecast
1271,2025-06-03,PLT-AL1,,CUST-006,FS7-500W,231,Forecast
1272,2025-06-04,PLT-AL1,,CUST-006,FS7-500W,265,Forecast
1273,2025-06-05,PLT-AL1,,CUST-006,FS7-500W,289,Forecast
1274,2025-06-06,PLT-AL1,,CUST-006,FS7-500W,256,Forecast
1275,2025-06-09,PLT-AL1,,CUST-006,FS7-500W,290,Forecast
1276,2025-06-10,PLT-AL1,,CUST-006,FS7-500W,286,Forecast
1277,2025-06-11,PLT-AL1,,CUST-006,FS7-500W,261,Forecast
1278,2025-06-12,PLT-AL1,,CUST-006,FS7-500W,243,Forecast
1279,2025-06-13,PLT-AL1,,CUST-006,FS7-500W,291,Forecast
1280,2025-06-16,PLT-AL1,,CUST-006,FS7-500W,251,Forecast
1281,2025-06-17,PLT-AL1,,CUST-006,FS7-500W,271,Forecast
1282,2025-06-18,PLT-AL1,,CUST-006,FS7-500W,288,Forecast
1283,2025-06-19,PLT-AL1,,CUST-006,FS7-500W,236,Forecast
1284,2025-06-20,PLT-AL1,,CUST-006,FS7-500W,267,Forecast
1285,2025-06-23,PLT-AL1,,CUST-006,FS7-500W,264,Forecast
1286,2025-06-24,PLT-AL1,,CUST-006,FS7-500W,276,Forecast
1287,2025-06-25,PLT-AL1,,CUST-006,FS7-500W,290,Forecast
1288,2025-06-26,PLT-AL1,,CUST-006,FS7-500W,288,Forecast
1289,2025-06-27,PLT-AL1,,CUST-006,FS7-500W,242,Forecast
1290,2025-06-30,PLT-AL1,,CUST-006,FS7-500W,286,Forecast
1291,2025-01-01,PLT-LA1,,CUST-006,FS6-450W,356,Customer Order
1292,2025-01-02,PLT-LA1,,CUST-006,FS6-450W,425,Customer Order
1293,2025-01-03,PLT-LA1,,CUST-006,FS6-450W,432,Customer Order
1294,2025-01-06,PLT-LA1,,CUST-006,FS6-450W,377,Customer Order
1295,2025-01-07,PLT-LA1,,CUST-006,FS6-450W,386,Customer Order
1296,2025-01-08,PLT-LA1,,CUST-006,FS6-450W,427,Customer Order
1297,2025-01-09,PLT-LA1,,CUST-006,FS6-450W,429,Customer Order
1298,2025-01-10,PLT-LA1,,CUST-006,FS6-450W,426,Customer Order
1299,2025-01-13,PLT-LA1,,CUST-006,FS6-450W,421,Customer Order
1300,2025-01-14,PLT-LA1,,CUST-006,FS6-450W,341,Customer Order
1301,2025-01-15,PLT-LA1,,CUST-006,FS6-450W,392,Customer Order
1302,2025-01-16,PLT-LA1,,CUST-006,FS6-450W,350,Customer Order
1303,2025-01-17,PLT-LA1,,CUST-006,FS6-450W,431,Customer Order
1304,2025-01-20,PLT-LA1,,CUST-006,FS6-450W,366,Customer Order
1305,2025-01-21,PLT-LA1,,CUST-006,FS6-450W,431,Customer Order
1306,2025-01-22,PLT-LA1,,CUST-006,FS6-450W,390,Customer Order
1307,2025-01-23,PLT-LA1,,CUST-006,FS6-450W,386,Customer Order
1308,2025-01-24,PLT-LA1,,CUST-006,FS6-450W,427,Customer Order
1309,2025-01-27,PLT-LA1,,CUST-006,FS6-450W,419,Customer Order
1310,2025-01-28,PLT-LA1,,CUST-006,FS6-450W,383,Customer Order
1311,2025-01-29,PLT-LA1,,CUST-006,FS6-450W,358,Customer Order
1312,2025-01-30,PLT-LA1,,CUST-006,FS6-450W,350,Customer Order
1313,2025-01-31,PLT-LA1,,CUST-006,FS6-450W,355,Customer Order
1314,2025-02-03,PLT-LA1,,CUST-006,FS6-450W,399,Customer Order
1315,2025-02-04,PLT-LA1,,CUST-006,FS6-450W,379,Customer Order
1316,2025-02-05,PLT-LA1,,CUST-006,FS6-450W,372,Customer Order
1317,2025-02-06,PLT-LA1,,CUST-006,FS6-450W,426,Customer Order
1318,2025-02-07,PLT-LA1,,CUST-006,FS6-450W,431,Customer Order
1319,2025-02-10,PLT-LA1,,CUST-006,FS6-450W,409,Customer Order
1320,2025-02-11,PLT-LA1,,CUST-006,FS6-450W,428,Customer Order
1321,2025-02-12,PLT-LA1,,CUST-006,FS6-450W,371,Customer Order
1322,2025-02-13,PLT-LA1,,CUST-006,FS6-450W,437,Customer Order
1323,2025-02-14,PLT-LA1,,CUST-006,FS6-450W,441,Customer Order
1324,2025-02-17,PLT-LA1,,CUST-006,FS6-450W,434,Customer Order
1325,2025-02-18,PLT-LA1,,CUST-006,FS6-450W,404,Customer Order
1326,2025-02-19,PLT-LA1,,CUST-006,FS6-450W,363,Customer Order
1327,2025-02-20,PLT-LA1,,CUST-006,FS6-450W,419,Customer Order
1328,2025-02-21,PLT-LA1,,CUST-006,FS6-450W,372,Customer Order
1329,2025-02-24,PLT-LA1,,CUST-006,FS6-450W,368,Customer Order
1330,2025-02-25,PLT-LA1,,CUST-006,FS6-450W,386,Customer Order
1331,2025-02-26,PLT-LA1,,CUST-006,FS6-450W,378,Customer Order
1332,2025-02-27,PLT-LA1,,CUST-006,FS6-450W,380,Customer Order
1333,2025-02-28,PLT-LA1,,CUST-006,FS6-450W,377,Customer Order
1334,2025-03-03,PLT-LA1,,CUST-006,FS6-450W,440,Customer Order
1335,2025-03-04,PLT-LA1,,CUST-006,FS6-450W,460,Customer Order
1336,2025-03-05,PLT-LA1,,CUST-006,FS6-450W,395,Customer Order
1337,2025-03-06,PLT-LA1,,CUST-006,FS6-450W,437,Customer Order
1338,2025-03-07,PLT-LA1,,CUST-006,FS6-450W,366,Customer Order
1339,2025-03-10,PLT-LA1,,CUST-006,FS6-450W,430,Customer Order
1340,2025-03-11,PLT-LA1,,CUST-006,FS6-450W,434,Customer Order
1341,2025-03-12,PLT-LA1,,CUST-006,FS6-450W,372,Customer Order
1342,2025-03-13,PLT-LA1,,CUST-006,FS6-450W,377,Customer Order
1343,2025-03-14,PLT-LA1,,CUST-006,FS6-450W,396,Customer Order
1344,2025-03-17,PLT-LA1,,CUST-006,FS6-450W,406,Customer Order
1345,2025-03-18,PLT-LA1,,CUST-006,FS6-450W,415,Customer Order
1346,2025-03-19,PLT-LA1,,CUST-006,FS6-450W,455,Customer Order
1347,2025-03-20,PLT-LA1,,CUST-006,FS6-450W,435,Customer Order
1348,2025-03-21,PLT-LA1,,CUST-006,FS6-450W,396,Customer Order
1349,2025-03-24,PLT-LA1,,CUST-006,FS6-450W,377,Customer Order
1350,2025-03-25,PLT-LA1,,CUST-006,FS6-450W,457,Customer Order
1351,2025-03-26,PLT-LA1,,CUST-006,FS6-450W,395,Customer Order
1352,2025-03-27,PLT-LA1,,CUST-006,FS6-450W,427,Customer Order
1353,2025-03-28,PLT-LA1,,CUST-006,FS6-450W,387,Customer Order
1354,2025-03-31,PLT-LA1,,CUST-006,FS6-450W,379,Customer Order
1355,2025-04-01,PLT-LA1,,CUST-006,FS6-450W,419,Customer Order
1356,2025-04-02,PLT-LA1,,CUST-006,FS6-450W,484,Forecast
1357,2025-04-03,PLT-LA1,,CUST-006,FS6-450W,468,Forecast
1358,2025-04-04,PLT-LA1,,CUST-006,FS6-450W,447,Forecast
1359,2025-04-07,PLT-LA1,,CUST-006,FS6-450W,462,Forecast
1360,2025-04-08,PLT-LA1,,CUST-006,FS6-450W,453,Forecast
1361,2025-04-09,PLT-LA1,,CUST-006,FS6-450W,461,Forecast
1362,2025-04-10,PLT-LA1,,CUST-006,FS6-450W,475,Forecast
1363,2025-04-11,PLT-LA1,,CUST-006,FS6-450W,426,Forecast
1364,2025-04-14,PLT-LA1,,CUST-006,FS6-450W,429,Forecast
1365,2025-04-15,PLT-LA1,,CUST-006,FS6-450W,485,Forecast
1366,2025-04-16,PLT-LA1,,CUST-006,FS6-450W,498,Forecast
1367,2025-04-17,PLT-LA1,,CUST-006,FS6-450W,411,Forecast
1368,2025-04-18,PLT-LA1,,CUST-006,FS6-450W,451,Forecast
1369,2025-04-21,PLT-LA1,,CUST-006,FS6-450W,479,Forecast
1370,2025-04-22,PLT-LA1,,CUST-006,FS6-450W,410,Forecast
1371,2025-04-23,PLT-LA1,,CUST-006,FS6-450W,464,Forecast
1372,2025-04-24,PLT-LA1,,CUST-006,FS6-450W,409,Forecast
1373,2025-04-25,PLT-LA1,,CUST-006,FS6-450W,462,Forecast
1374,2025-04-28,PLT-LA1,,CUST-006,FS6-450W,457,Forecast
1375,2025-04-29,PLT-LA1,,CUST-006,FS6-450W,465,Forecast
1376,2025-04-30,PLT-LA1,,CUST-006,FS6-450W,418,Forecast
1377,2025-05-01,PLT-LA1,,CUST-006,FS6-450W,438,Forecast
1378,2025-05-02,PLT-LA1,,CUST-006,FS6-450W,459,Forecast
1379,2025-05-05,PLT-LA1,,CUST-006,FS6-450W,415,Forecast
1380,2025-05-06,PLT-LA1,,CUST-006,FS6-450W,424,Forecast
1381,2025-05-07,PLT-LA1,,CUST-006,FS6-450W,466,Forecast
1382,2025-05-08,PLT-LA1,,CUST-006,FS6-450W,412,Forecast
1383,2025-05-09,PLT-LA1,,CUST-006,FS6-450W,458,Forecast
1384,2025-05-12,PLT-LA1,,CUST-006,FS6-450W,490,Forecast
1385,2025-05-13,PLT-LA1,,CUST-006,FS6-450W,452,Forecast
1386,2025-05-14,PLT-LA1,,CUST-006,FS6-450W,458,Forecast
1387,2025-05-15,PLT-LA1,,CUST-006,FS6-450W,452,Forecast
1388,2025-05-16,PLT-LA1,,CUST-006,FS6-450W,408,Forecast
1389,2025-05-19,PLT-LA1,,CUST-006,FS6-450W,453,Forecast
1390,2025-05-20,PLT-LA1,,CUST-006,FS6-450W,490,Forecast
1391,2025-05-21,PLT-LA1,,CUST-006,FS6-450W,481,Forecast
1392,2025-05-22,PLT-LA1,,CUST-006,FS6-450W,445,Forecast
1393,2025-05-23,PLT-LA1,,CUST-006,FS6-450W,491,Forecast
1394,2025-05-26,PLT-LA1,,CUST-006,FS6-450W,484,Forecast
1395,2025-05-27,PLT-LA1,,CUST-006,FS6-450W,465,Forecast
1396,2025-05-28,PLT-LA1,,CUST-006,FS6-450W,407,Forecast
1397,2025-05-29,PLT-LA1,,CUST-006,FS6-450W,440,Forecast
1398,2025-05-30,PLT-LA1,,CUST-006,FS6-450W,409,Forecast
1399,2025-06-02,PLT-LA1,,CUST-006,FS6-450W,483,Forecast
1400,2025-06-03,PLT-LA1,,CUST-006,FS6-450W,477,Forecast
1401,2025-06-04,PLT-LA1,,CUST-006,FS6-450W,387,Forecast
1402,2025-06-05,PLT-LA1,,CUST-006,FS6-450W,477,Forecast
1403,2025-06-06,PLT-LA1,,CUST-006,FS6-450W,383,Forecast
1404,2025-06-09,PLT-LA1,,CUST-006,FS6-450W,422,Forecast
1405,2025-06-10,PLT-LA1,,CUST-006,FS6-450W,460,Forecast
1406,2025-06-11,PLT-LA1,,CUST-006,FS6-450W,459,Forecast
1407,2025-06-12,PLT-LA1,,CUST-006,FS6-450W,481,Forecast
1408,2025-06-13,PLT-LA1,,CUST-006,FS6-450W,447,Forecast
1409,2025-06-16,PLT-LA1,,CUST-006,FS6-450W,423,Forecast
1410,2025-06-17,PLT-LA1,,CUST-006,FS6-450W,483,Forecast
1411,2025-06-18,PLT-LA1,,CUST-006,FS6-450W,420,Forecast
1412,2025-06-19,PLT-LA1,,CUST-006,FS6-450W,470,Forecast
1413,2025-06-20,PLT-LA1,,CUST-006,FS6-450W,474,Forecast
1414,2025-06-23,PLT-LA1,,CUST-006,FS6-450W,419,Forecast
1415,2025-06-24,PLT-LA1,,CUST-006,FS6-450W,451,Forecast
1416,2025-06-25,PLT-LA1,,CUST-006,FS6-450W,449,Forecast
1417,2025-06-26,PLT-LA1,,CUST-006,FS6-450W,436,Forecast
1418,2025-06-27,PLT-LA1,,CUST-006,FS6-450W,448,Forecast
1419,2025-06-30,PLT-LA1,,CUST-006,FS6-450W,416,Forecast
1420,2025-01-01,PLT-AL1,,CUST-007,FS6-450W,382,Customer Order
1421,2025-01-02,PLT-AL1,,CUST-007,FS6-450W,418,Customer Order
1422,2025-01-03,PLT-AL1,,CUST-007,FS6-450W,417,Customer Order
1423,2025-01-06,PLT-AL1,,CUST-007,FS6-450W,437,Customer Order
1424,2025-01-07,PLT-AL1,,CUST-007,FS6-450W,386,Customer Order
1425,2025-01-08,PLT-AL1,,CUST-007,FS6-450W,365,Customer Order
1426,2025-01-09,PLT-AL1,,CUST-007,FS6-450W,367,Customer Order
1427,2025-01-10,PLT-AL1,,CUST-007,FS6-450W,394,Customer Order
1428,2025-01-13,PLT-AL1,,CUST-007,FS6-450W,431,Customer Order
1429,2025-01-14,PLT-AL1,,CUST-007,FS6-450W,418,Customer Order
1430,2025-01-15,PLT-AL1,,CUST-007,FS6-450W,417,Customer Order
1431,2025-01-16,PLT-AL1,,CUST-007,FS6-450W,446,Customer Order
1432,2025-01-17,PLT-AL1,,CUST-007,FS6-450W,389,Customer Order
1433,2025-01-20,PLT-AL1,,CUST-007,FS6-450W,399,Customer Order
1434,2025-01-21,PLT-AL1,,CUST-007,FS6-450W,392,Customer Order
1435,2025-01-22,PLT-AL1,,CUST-007,FS6-450W,457,Customer Order
1436,2025-01-23,PLT-AL1,,CUST-007,FS6-450W,436,Customer Order
1437,2025-01-24,PLT-AL1,,CUST-007,FS6-450W,376,Customer Order
1438,2025-01-27,PLT-AL1,,CUST-007,FS6-450W,445,Customer Order
1439,2025-01-28,PLT-AL1,,CUST-007,FS6-450W,406,Customer Order
1440,2025-01-29,PLT-AL1,,CUST-007,FS6-450W,440,Customer Order
1441,2025-01-30,PLT-AL1,,CUST-007,FS6-450W,452,Customer Order
1442,2025-01-31,PLT-AL1,,CUST-007,FS6-450W,366,Customer Order
1443,2025-02-03,PLT-AL1,,CUST-007,FS6-450W,401,Customer Order
1444,2025-02-04,PLT-AL1,,CUST-007,FS6-450W,390,Customer Order
1445,2025-02-05,PLT-AL1,,CUST-007,FS6-450W,383,Customer Order
1446,2025-02-06,PLT-AL1,,CUST-007,FS6-450W,442,Customer Order
1447,2025-02-07,PLT-AL1,,CUST-007,FS6-450W,453,Customer Order
1448,2025-02-10,PLT-AL1,,CUST-007,FS6-450W,385,Customer Order
1449,2025-02-11,PLT-AL1,,CUST-007,FS6-450W,457,Customer Order
1450,2025-02-12,PLT-AL1,,CUST-007,FS6-450W,422,Customer Order
1451,2025-02-13,PLT-AL1,,CUST-007,FS6-450W,404,Customer Order
1452,2025-02-14,PLT-AL1,,CUST-007,FS6-450W,402,Customer Order
1453,2025-02-17,PLT-AL1,,CUST-007,FS6-450W,469,Customer Order
1454,2025-02-18,PLT-AL1,,CUST-007,FS6-450W,386,Customer Order
1455,2025-02-19,PLT-AL1,,CUST-007,FS6-450W,432,Customer Order
1456,2025-02-20,PLT-AL1,,CUST-007,FS6-450W,410,Customer Order
1457,2025-02-21,PLT-AL1,,CUST-007,FS6-450W,465,Customer Order
1458,2025-02-24,PLT-AL1,,CUST-007,FS6-450W,456,Customer Order
1459,2025-02-25,PLT-AL1,,CUST-007,FS6-450W,413,Customer Order
1460,2025-02-26,PLT-AL1,,CUST-007,FS6-450W,442,Customer Order
1461,2025-02-27,PLT-AL1,,CUST-007,FS6-450W,450,Customer Order
1462,2025-02-28,PLT-AL1,,CUST-007,FS6-450W,413,Customer Order
1463,2025-03-03,PLT-AL1,,CUST-007,FS6-450W,424,Customer Order
1464,2025-03-04,PLT-AL1,,CUST-007,FS6-450W,407,Customer Order
1465,2025-03-05,PLT-AL1,,CUST-007,FS6-450W,462,Customer Order
1466,2025-03-06,PLT-AL1,,CUST-007,FS6-450W,415,Customer Order
1467,2025-03-07,PLT-AL1,,CUST-007,FS6-450W,424,Customer Order
1468,2025-03-10,PLT-AL1,,CUST-007,FS6-450W,398,Customer Order
1469,2025-03-11,PLT-AL1,,CUST-007,FS6-450W,493,Customer Order
1470,2025-03-12,PLT-AL1,,CUST-007,FS6-450W,486,Customer Order
1471,2025-03-13,PLT-AL1,,CUST-007,FS6-450W,489,Customer Order
1472,2025-03-14,PLT-AL1,,CUST-007,FS6-450W,459,Customer Order
1473,2025-03-17,PLT-AL1,,CUST-007,FS6-450W,437,Customer Order
1474,2025-03-18,PLT-AL1,,CUST-007,FS6-450W,445,Customer Order
1475,2025-03-19,PLT-AL1,,CUST-007,FS6-450W,496,Customer Order
1476,2025-03-20,PLT-AL1,,CUST-007,FS6-450W,492,Customer Order
1477,2025-03-21,PLT-AL1,,CUST-007,FS6-450W,463,Customer Order
1478,2025-03-24,PLT-AL1,,CUST-007,FS6-450W,476,Customer Order
1479,2025-03-25,PLT-AL1,,CUST-007,FS6-450W,426,Customer Order
1480,2025-03-26,PLT-AL1,,CUST-007,FS6-450W,436,Customer Order
1481,2025-03-27,PLT-AL1,,CUST-007,FS6-450W,408,Customer Order
1482,2025-03-28,PLT-AL1,,CUST-007,FS6-450W,432,Customer Order
1483,2025-03-31,PLT-AL1,,CUST-007,FS6-450W,472,Customer Order
1484,2025-04-01,PLT-AL1,,CUST-007,FS6-450W,487,Customer Order
