plant_id,material_id,week_start,forecast_demand,lower_bound,upper_bound,actual_demand,is_future
PLT-LA1,MAT-004,2024-12-30,89.1,88.3,89.91,89.75,False
PLT-LA1,MAT-004,2025-01-06,149.16,148.36,149.96,149.39,False
PLT-LA1,MAT-004,2025-01-13,147.13,146.33,147.93,147.2,False
PLT-LA1,MAT-004,2025-01-20,148.81,148.01,149.61,149.06,False
PLT-LA1,MAT-004,2025-01-27,144.63,143.83,145.43,144.23,False
PLT-LA1,MAT-004,2025-02-03,158.22,157.42,159.02,158.45,False
PLT-LA1,MAT-004,2025-02-10,154.31,153.51,155.11,154.18,False
PLT-LA1,MAT-004,2025-02-17,155.91,155.11,156.71,155.9,False
PLT-LA1,MAT-004,2025-02-24,153.56,152.76,154.36,153.71,False
PLT-LA1,MAT-004,2025-03-03,156.23,155.43,157.03,155.97,False
PLT-LA1,MAT-004,2025-03-10,159.24,158.44,160.04,159.21,False
PLT-LA1,MAT-004,2025-03-17,157.43,156.63,158.23,162.98,False
PLT-LA1,MAT-004,2025-03-24,158.99,158.19,159.79,158.31,False
PLT-LA1,MAT-004,2025-03-31,160.08,159.28,160.88,169.61,False
PLT-LA1,MAT-004,2025-04-07,157.31,156.51,158.11,,True
PLT-LA1,MAT-004,2025-04-14,160.4,159.27,161.53,,True
PLT-LA1,MAT-004,2025-04-21,157.55,156.17,158.94,,True
PLT-LA1,MAT-004,2025-04-28,160.43,158.83,162.03,,True
PLT-LA1,MAT-004,2025-05-05,157.66,155.87,159.45,,True
PLT-LA1,MAT-004,2025-05-12,160.41,158.45,162.36,,True
PLT-LA1,MAT-004,2025-05-19,157.5,155.38,159.61,,True
PLT-LA1,MAT-004,2025-05-26,160.43,158.17,162.69,,True
PLT-LA1,MAT-004,2025-06-02,157.66,155.26,160.06,,True
PLT-LA1,MAT-004,2025-06-09,160.41,157.88,162.94,,True
PLT-LA1,MAT-004,2025-06-16,157.5,154.85,160.15,,True
PLT-LA1,MAT-004,2025-06-23,160.43,157.66,163.2,,True
PLT-LA1,MAT-004,2025-06-30,157.66,154.78,160.54,,True
PLT-LA1,MAT-005,2024-12-30,26.73,26.49,26.97,26.92,False
PLT-LA1,MAT-005,2025-01-06,44.75,44.51,44.99,44.82,False
PLT-LA1,MAT-005,2025-01-13,44.14,43.9,44.38,44.16,False
PLT-LA1,MAT-005,2025-01-20,44.64,44.4,44.88,44.72,False
PLT-LA1,MAT-005,2025-01-27,43.39,43.15,43.63,43.27,False
PLT-LA1,MAT-005,2025-02-03,47.47,47.23,47.7,47.53,False
PLT-LA1,MAT-005,2025-02-10,46.29,46.05,46.53,46.26,False
PLT-LA1,MAT-005,2025-02-17,46.77,46.53,47.01,46.77,False
PLT-LA1,MAT-005,2025-02-24,46.07,45.83,46.31,46.11,False
PLT-LA1,MAT-005,2025-03-03,46.87,46.63,47.11,46.79,False
PLT-LA1,MAT-005,2025-03-10,47.77,47.53,48.01,47.76,False
PLT-LA1,MAT-005,2025-03-17,47.23,46.99,47.47,48.89,False
PLT-LA1,MAT-005,2025-03-24,47.7,47.46,47.94,47.49,False
PLT-LA1,MAT-005,2025-03-31,48.02,47.78,48.26,50.88,False
PLT-LA1,MAT-005,2025-04-07,47.19,46.95,47.43,,True
PLT-LA1,MAT-005,2025-04-14,48.12,47.78,48.46,,True
PLT-LA1,MAT-005,2025-04-21,47.27,46.85,47.68,,True
PLT-LA1,MAT-005,2025-04-28,48.13,47.65,48.61,,True
PLT-LA1,MAT-005,2025-05-05,47.3,46.76,47.83,,True
PLT-LA1,MAT-005,2025-05-12,48.12,47.53,48.71,,True
PLT-LA1,MAT-005,2025-05-19,47.25,46.61,47.88,,True
PLT-LA1,MAT-005,2025-05-26,48.13,47.45,48.81,,True
PLT-LA1,MAT-005,2025-06-02,47.3,46.58,48.02,,True
PLT-LA1,MAT-005,2025-06-09,48.12,47.36,48.88,,True
PLT-LA1,MAT-005,2025-06-16,47.25,46.45,48.05,,True
PLT-LA1,MAT-005,2025-06-23,48.13,47.3,48.96,,True
PLT-LA1,MAT-005,2025-06-30,47.3,46.43,48.16,,True
PLT-LA1,MAT-006,2024-12-30,8.91,8.83,8.99,8.97,False
PLT-LA1,MAT-006,2025-01-06,14.92,14.84,15.0,14.94,False
PLT-LA1,MAT-006,2025-01-13,14.71,14.63,14.79,14.72,False
PLT-LA1,MAT-006,2025-01-20,14.88,14.8,14.96,14.91,False
PLT-LA1,MAT-006,2025-01-27,14.46,14.38,14.54,14.42,False
PLT-LA1,MAT-006,2025-02-03,15.82,15.74,15.9,15.84,False
PLT-LA1,MAT-006,2025-02-10,15.43,15.35,15.51,15.42,False
PLT-LA1,MAT-006,2025-02-17,15.59,15.51,15.67,15.59,False
PLT-LA1,MAT-006,2025-02-24,15.36,15.28,15.44,15.37,False
PLT-LA1,MAT-006,2025-03-03,15.62,15.54,15.7,15.6,False
PLT-LA1,MAT-006,2025-03-10,15.92,15.84,16.0,15.92,False
PLT-LA1,MAT-006,2025-03-17,15.74,15.66,15.82,16.3,False
PLT-LA1,MAT-006,2025-03-24,15.9,15.82,15.98,15.83,False
PLT-LA1,MAT-006,2025-03-31,16.01,15.93,16.09,16.96,False
PLT-LA1,MAT-006,2025-04-07,15.73,15.65,15.81,,True
PLT-LA1,MAT-006,2025-04-14,16.04,15.93,16.15,,True
PLT-LA1,MAT-006,2025-04-21,15.76,15.62,15.89,,True
PLT-LA1,MAT-006,2025-04-28,16.04,15.88,16.2,,True
PLT-LA1,MAT-006,2025-05-05,15.77,15.59,15.94,,True
PLT-LA1,MAT-006,2025-05-12,16.04,15.84,16.24,,True
PLT-LA1,MAT-006,2025-05-19,15.75,15.54,15.96,,True
PLT-LA1,MAT-006,2025-05-26,16.04,15.82,16.27,,True
PLT-LA1,MAT-006,2025-06-02,15.77,15.53,16.01,,True
PLT-LA1,MAT-006,2025-06-09,16.04,15.79,16.29,,True
PLT-LA1,MAT-006,2025-06-16,15.75,15.48,16.02,,True
PLT-LA1,MAT-006,2025-06-23,16.04,15.77,16.32,,True
PLT-LA1,MAT-006,2025-06-30,15.77,15.48,16.05,,True
PLT-LA1,MAT-007,2024-12-30,13.37,13.25,13.49,13.46,False
PLT-LA1,MAT-007,2025-01-06,22.37,22.25,22.49,22.41,False
PLT-LA1,MAT-007,2025-01-13,22.07,21.95,22.19,22.08,False
PLT-LA1,MAT-007,2025-01-20,22.32,22.2,22.44,22.36,False
PLT-LA1,MAT-007,2025-01-27,21.69,21.57,21.81,21.63,False
PLT-LA1,MAT-007,2025-02-03,23.73,23.61,23.85,23.77,False
PLT-LA1,MAT-007,2025-02-10,23.15,23.03,23.27,23.13,False
PLT-LA1,MAT-007,2025-02-17,23.39,23.27,23.51,23.38,False
PLT-LA1,MAT-007,2025-02-24,23.03,22.91,23.15,23.06,False
PLT-LA1,MAT-007,2025-03-03,23.43,23.31,23.55,23.4,False
PLT-LA1,MAT-007,2025-03-10,23.89,23.77,24.01,23.88,False
PLT-LA1,MAT-007,2025-03-17,23.61,23.49,23.73,24.45,False
PLT-LA1,MAT-007,2025-03-24,23.85,23.73,23.97,23.75,False
PLT-LA1,MAT-007,2025-03-31,24.01,23.89,24.13,25.44,False
PLT-LA1,MAT-007,2025-04-07,23.6,23.48,23.72,,True
PLT-LA1,MAT-007,2025-04-14,24.06,23.89,24.23,,True
PLT-LA1,MAT-007,2025-04-21,23.63,23.42,23.84,,True
PLT-LA1,MAT-007,2025-04-28,24.06,23.82,24.3,,True
PLT-LA1,MAT-007,2025-05-05,23.65,23.38,23.92,,True
PLT-LA1,MAT-007,2025-05-12,24.06,23.77,24.35,,True
PLT-LA1,MAT-007,2025-05-19,23.62,23.31,23.94,,True
PLT-LA1,MAT-007,2025-05-26,24.06,23.73,24.4,,True
PLT-LA1,MAT-007,2025-06-02,23.65,23.29,24.01,,True
PLT-LA1,MAT-007,2025-06-09,24.06,23.68,24.44,,True
PLT-LA1,MAT-007,2025-06-16,23.62,23.23,24.02,,True
PLT-LA1,MAT-007,2025-06-23,24.06,23.65,24.48,,True
PLT-LA1,MAT-007,2025-06-30,23.65,23.22,24.08,,True
PLT-LA1,MAT-008,2024-12-30,4.46,4.42,4.5,4.49,False
PLT-LA1,MAT-008,2025-01-06,7.46,7.42,7.5,7.47,False
PLT-LA1,MAT-008,2025-01-13,7.36,7.32,7.4,7.36,False
PLT-LA1,MAT-008,2025-01-20,7.44,7.4,7.48,7.45,False
PLT-LA1,MAT-008,2025-01-27,7.23,7.19,7.27,7.21,False
PLT-LA1,MAT-008,2025-02-03,7.91,7.87,7.95,7.92,False
PLT-LA1,MAT-008,2025-02-10,7.72,7.68,7.76,7.71,False
PLT-LA1,MAT-008,2025-02-17,7.8,7.76,7.84,7.79,False
PLT-LA1,MAT-008,2025-02-24,7.68,7.64,7.72,7.69,False
PLT-LA1,MAT-008,2025-03-03,7.81,7.77,7.85,7.8,False
PLT-LA1,MAT-008,2025-03-10,7.96,7.92,8.0,7.96,False
PLT-LA1,MAT-008,2025-03-17,7.87,7.83,7.91,8.15,False
PLT-LA1,MAT-008,2025-03-24,7.95,7.91,7.99,7.92,False
PLT-LA1,MAT-008,2025-03-31,8.0,7.96,8.04,8.48,False
PLT-LA1,MAT-008,2025-04-07,7.87,7.83,7.91,,True
PLT-LA1,MAT-008,2025-04-14,8.02,7.96,8.08,,True
PLT-LA1,MAT-008,2025-04-21,7.88,7.81,7.95,,True
PLT-LA1,MAT-008,2025-04-28,8.02,7.94,8.1,,True
PLT-LA1,MAT-008,2025-05-05,7.88,7.79,7.97,,True
PLT-LA1,MAT-008,2025-05-12,8.02,7.92,8.12,,True
PLT-LA1,MAT-008,2025-05-19,7.87,7.77,7.98,,True
PLT-LA1,MAT-008,2025-05-26,8.02,7.91,8.13,,True
PLT-LA1,MAT-008,2025-06-02,7.88,7.76,8.0,,True
PLT-LA1,MAT-008,2025-06-09,8.02,7.89,8.15,,True
PLT-LA1,MAT-008,2025-06-16,7.87,7.74,8.01,,True
PLT-LA1,MAT-008,2025-06-23,8.02,7.88,8.16,,True
PLT-LA1,MAT-008,2025-06-30,7.88,7.74,8.03,,True
PLT-LA1,MAT-009,2024-12-30,4.46,4.42,4.5,4.49,False
PLT-LA1,MAT-009,2025-01-06,7.46,7.42,7.5,7.47,False
PLT-LA1,MAT-009,2025-01-13,7.36,7.32,7.4,7.36,False
PLT-LA1,MAT-009,2025-01-20,7.44,7.4,7.48,7.45,False
PLT-LA1,MAT-009,2025-01-27,7.23,7.19,7.27,7.21,False
PLT-LA1,MAT-009,2025-02-03,7.91,7.87,7.95,7.92,False
PLT-LA1,MAT-009,2025-02-10,7.72,7.68,7.76,7.71,False
PLT-LA1,MAT-009,2025-02-17,7.8,7.76,7.84,7.79,False
PLT-LA1,MAT-009,2025-02-24,7.68,7.64,7.72,7.69,False
PLT-LA1,MAT-009,2025-03-03,7.81,7.77,7.85,7.8,False
PLT-LA1,MAT-009,2025-03-10,7.96,7.92,8.0,7.96,False
PLT-LA1,MAT-009,2025-03-17,7.87,7.83,7.91,8.15,False
PLT-LA1,MAT-009,2025-03-24,7.95,7.91,7.99,7.92,False
PLT-LA1,MAT-009,2025-03-31,8.0,7.96,8.04,8.48,False
PLT-LA1,MAT-009,2025-04-07,7.87,7.83,7.91,,True
PLT-LA1,MAT-009,2025-04-14,8.02,7.96,8.08,,True
PLT-LA1,MAT-009,2025-04-21,7.88,7.81,7.95,,True
PLT-LA1,MAT-009,2025-04-28,8.02,7.94,8.1,,True
PLT-LA1,MAT-009,2025-05-05,7.88,7.79,7.97,,True
PLT-LA1,MAT-009,2025-05-12,8.02,7.92,8.12,,True
PLT-LA1,MAT-009,2025-05-19,7.87,7.77,7.98,,True
PLT-LA1,MAT-009,2025-05-26,8.02,7.91,8.13,,True
PLT-LA1,MAT-009,2025-06-02,7.88,7.76,8.0,,True
PLT-LA1,MAT-009,2025-06-09,8.02,7.89,8.15,,True
PLT-LA1,MAT-009,2025-06-16,7.87,7.74,8.01,,True
PLT-LA1,MAT-009,2025-06-23,8.02,7.88,8.16,,True
PLT-LA1,MAT-009,2025-06-30,7.88,7.74,8.03,,True
PLT-LA1,MAT-010,2024-12-30,2.23,2.21,2.25,2.24,False
PLT-LA1,MAT-010,2025-01-06,3.73,3.71,3.75,3.73,False
PLT-LA1,MAT-010,2025-01-13,3.68,3.66,3.7,3.68,False
PLT-LA1,MAT-010,2025-01-20,3.72,3.7,3.74,3.73,False
PLT-LA1,MAT-010,2025-01-27,3.62,3.6,3.64,3.61,False
PLT-LA1,MAT-010,2025-02-03,3.96,3.94,3.98,3.96,False
PLT-LA1,MAT-010,2025-02-10,3.86,3.84,3.88,3.85,False
PLT-LA1,MAT-010,2025-02-17,3.9,3.88,3.92,3.9,False
PLT-LA1,MAT-010,2025-02-24,3.84,3.82,3.86,3.84,False
PLT-LA1,MAT-010,2025-03-03,3.91,3.89,3.93,3.9,False
PLT-LA1,MAT-010,2025-03-10,3.98,3.96,4.0,3.98,False
PLT-LA1,MAT-010,2025-03-17,3.94,3.92,3.96,4.07,False
PLT-LA1,MAT-010,2025-03-24,3.97,3.95,3.99,3.96,False
PLT-LA1,MAT-010,2025-03-31,4.0,3.98,4.02,4.24,False
PLT-LA1,MAT-010,2025-04-07,3.93,3.91,3.95,,True
PLT-LA1,MAT-010,2025-04-14,4.01,3.98,4.04,,True
PLT-LA1,MAT-010,2025-04-21,3.94,3.9,3.97,,True
PLT-LA1,MAT-010,2025-04-28,4.01,3.97,4.05,,True
PLT-LA1,MAT-010,2025-05-05,3.94,3.9,3.99,,True
PLT-LA1,MAT-010,2025-05-12,4.01,3.96,4.06,,True
PLT-LA1,MAT-010,2025-05-19,3.94,3.88,3.99,,True
PLT-LA1,MAT-010,2025-05-26,4.01,3.95,4.07,,True
PLT-LA1,MAT-010,2025-06-02,3.94,3.88,4.0,,True
PLT-LA1,MAT-010,2025-06-09,4.01,3.95,4.07,,True
PLT-LA1,MAT-010,2025-06-16,3.94,3.87,4.0,,True
PLT-LA1,MAT-010,2025-06-23,4.01,3.94,4.08,,True
PLT-LA1,MAT-010,2025-06-30,3.94,3.87,4.01,,True
PLT-LA1,MAT-011,2024-12-30,8910.42,8830.48,8990.56,8974.6,False
PLT-LA1,MAT-011,2025-01-06,14915.94,14835.8,14996.08,14939.0,False
PLT-LA1,MAT-011,2025-01-13,14713.4,14633.26,14793.12,14720.2,False
PLT-LA1,MAT-011,2025-01-20,14881.3,14801.38,14961.44,14905.6,False
PLT-LA1,MAT-011,2025-01-27,14462.7,14382.56,14542.62,14422.6,False
PLT-LA1,MAT-011,2025-02-03,15821.72,15741.8,15901.66,15844.6,False
PLT-LA1,MAT-011,2025-02-10,15430.76,15351.04,15510.9,15418.4,False
PLT-LA1,MAT-011,2025-02-17,15591.0,15510.86,15671.14,15589.8,False
PLT-LA1,MAT-011,2025-02-24,15355.96,15275.82,15436.1,15370.8,False
PLT-LA1,MAT-011,2025-03-03,15623.06,15543.14,15703.0,15596.8,False
PLT-LA1,MAT-011,2025-03-10,15924.44,15844.5,16004.36,15921.2,False
PLT-LA1,MAT-011,2025-03-17,15743.18,15663.04,15823.1,16298.2,False
PLT-LA1,MAT-011,2025-03-24,15898.96,15819.04,15979.1,15831.2,False
PLT-LA1,MAT-011,2025-03-31,16007.76,15928.04,16087.9,16960.8,False
PLT-LA1,MAT-011,2025-04-07,15730.76,15650.84,15810.7,,True
PLT-LA1,MAT-011,2025-04-14,16039.68,15926.5,16152.66,,True
PLT-LA1,MAT-011,2025-04-21,15755.04,15616.66,15893.62,,True
PLT-LA1,MAT-011,2025-04-28,16042.96,15883.1,16203.24,,True
PLT-LA1,MAT-011,2025-05-05,15765.96,15587.1,15944.62,,True
PLT-LA1,MAT-011,2025-05-12,16040.56,15844.56,16236.36,,True
PLT-LA1,MAT-011,2025-05-19,15749.76,15538.26,15961.46,,True
PLT-LA1,MAT-011,2025-05-26,16042.96,15816.8,16269.32,,True
PLT-LA1,MAT-011,2025-06-02,15765.96,15526.18,16005.96,,True
PLT-LA1,MAT-011,2025-06-09,16040.56,15787.76,16293.58,,True
PLT-LA1,MAT-011,2025-06-16,15749.76,15484.78,16015.16,,True
PLT-LA1,MAT-011,2025-06-23,16042.96,15766.2,16320.14,,True
PLT-LA1,MAT-011,2025-06-30,15765.96,15477.64,16054.3,,True
PLT-LA1,MAT-012,2024-12-30,8910.42,8830.48,8990.56,8974.6,False
PLT-LA1,MAT-012,2025-01-06,14915.94,14835.8,14996.08,14939.0,False
PLT-LA1,MAT-012,2025-01-13,14713.4,14633.26,14793.12,14720.2,False
PLT-LA1,MAT-012,2025-01-20,14881.3,14801.38,14961.44,14905.6,False
PLT-LA1,MAT-012,2025-01-27,14462.7,14382.56,14542.62,14422.6,False
PLT-LA1,MAT-012,2025-02-03,15821.72,15741.8,15901.66,15844.6,False
PLT-LA1,MAT-012,2025-02-10,15430.76,15351.04,15510.9,15418.4,False
PLT-LA1,MAT-012,2025-02-17,15591.0,15510.86,15671.14,15589.8,False
PLT-LA1,MAT-012,2025-02-24,15355.96,15275.82,15436.1,15370.8,False
PLT-LA1,MAT-012,2025-03-03,15623.06,15543.14,15703.0,15596.8,False
PLT-LA1,MAT-012,2025-03-10,15924.44,15844.5,16004.36,15921.2,False
PLT-LA1,MAT-012,2025-03-17,15743.18,15663.04,15823.1,16298.2,False
PLT-LA1,MAT-012,2025-03-24,15898.96,15819.04,15979.1,15831.2,False
PLT-LA1,MAT-012,2025-03-31,16007.76,15928.04,16087.9,16960.8,False
PLT-LA1,MAT-012,2025-04-07,15730.76,15650.84,15810.7,,True
PLT-LA1,MAT-012,2025-04-14,16039.68,15926.5,16152.66,,True
PLT-LA1,MAT-012,2025-04-21,15755.04,15616.66,15893.62,,True
PLT-LA1,MAT-012,2025-04-28,16042.96,15883.1,16203.24,,True
PLT-LA1,MAT-012,2025-05-05,15765.96,15587.1,15944.62,,True
PLT-LA1,MAT-012,2025-05-12,16040.56,15844.56,16236.36,,True
PLT-LA1,MAT-012,2025-05-19,15749.76,15538.26,15961.46,,True
PLT-LA1,MAT-012,2025-05-26,16042.96,15816.8,16269.32,,True
PLT-LA1,MAT-012,2025-06-02,15765.96,15526.18,16005.96,,True
PLT-LA1,MAT-012,2025-06-09,16040.56,15787.76,16293.58,,True
PLT-LA1,MAT-012,2025-06-16,15749.76,15484.78,16015.16,,True
PLT-LA1,MAT-012,2025-06-23,16042.96,15766.2,16320.14,,True
PLT-LA1,MAT-012,2025-06-30,15765.96,15477.64,16054.3,,True
PLT-LA1,MAT-013,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-013,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-013,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-013,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-013,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-013,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-013,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-013,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-013,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-013,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-013,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-013,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-013,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-013,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-013,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-013,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-013,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-013,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-013,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-013,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-013,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-013,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-013,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-013,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-013,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-013,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-013,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-014,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-014,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-014,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-014,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-014,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-014,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-014,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-014,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-014,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-014,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-014,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-014,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-014,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-014,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-014,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-014,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-014,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-014,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-014,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-014,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-014,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-014,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-014,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-014,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-014,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-014,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-014,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-015,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-015,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-015,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-015,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-015,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-015,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-015,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-015,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-015,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-015,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-015,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-015,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-015,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-015,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-015,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-015,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-015,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-015,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-015,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-015,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-015,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-015,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-015,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-015,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-015,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-015,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-015,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-016,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-016,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-016,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-016,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
PLT-LA1,MAT-016,2025-01-27,7231.35,7191.28,7271.31,7211.3,False
PLT-LA1,MAT-016,2025-02-03,7910.86,7870.9,7950.83,7922.3,False
PLT-LA1,MAT-016,2025-02-10,7715.38,7675.52,7755.45,7709.2,False
PLT-LA1,MAT-016,2025-02-17,7795.5,7755.43,7835.57,7794.9,False
PLT-LA1,MAT-016,2025-02-24,7677.98,7637.91,7718.05,7685.4,False
PLT-LA1,MAT-016,2025-03-03,7811.53,7771.57,7851.5,7798.4,False
PLT-LA1,MAT-016,2025-03-10,7962.22,7922.25,8002.18,7960.6,False
PLT-LA1,MAT-016,2025-03-17,7871.59,7831.52,7911.55,8149.1,False
PLT-LA1,MAT-016,2025-03-24,7949.48,7909.52,7989.55,7915.6,False
PLT-LA1,MAT-016,2025-03-31,8003.88,7964.02,8043.95,8480.4,False
PLT-LA1,MAT-016,2025-04-07,7865.38,7825.42,7905.35,,True
PLT-LA1,MAT-016,2025-04-14,8019.84,7963.25,8076.33,,True
PLT-LA1,MAT-016,2025-04-21,7877.52,7808.33,7946.81,,True
PLT-LA1,MAT-016,2025-04-28,8021.48,7941.55,8101.62,,True
PLT-LA1,MAT-016,2025-05-05,7882.98,7793.55,7972.31,,True
PLT-LA1,MAT-016,2025-05-12,8020.28,7922.28,8118.18,,True
PLT-LA1,MAT-016,2025-05-19,7874.88,7769.13,7980.73,,True
PLT-LA1,MAT-016,2025-05-26,8021.48,7908.4,8134.66,,True
PLT-LA1,MAT-016,2025-06-02,7882.98,7763.09,8002.98,,True
PLT-LA1,MAT-016,2025-06-09,8020.28,7893.88,8146.79,,True
PLT-LA1,MAT-016,2025-06-16,7874.88,7742.39,8007.58,,True
PLT-LA1,MAT-016,2025-06-23,8021.48,7883.1,8160.07,,True
PLT-LA1,MAT-016,2025-06-30,7882.98,7738.82,8027.15,,True
PLT-LA1,MAT-017,2024-12-30,4455.21,4415.24,4495.28,4487.3,False
PLT-LA1,MAT-017,2025-01-06,7457.97,7417.9,7498.04,7469.5,False
PLT-LA1,MAT-017,2025-01-13,7356.7,7316.63,7396.56,7360.1,False
PLT-LA1,MAT-017,2025-01-20,7440.65,7400.69,7480.72,7452.8,False
